adult,backdrop_path,genre_ids,id,original_language,original_title,overview,popularity,poster_path,release_date,title,video,vote_average,vote_count
False,/5rARlA8beRAVXPYzSaF2NoS8Ry5.jpg,"[16, 35, 10751, 14]",76492,en,Hotel Transylvania,"Welcome to Hotel Transylvania, Dracula's lavish five-stake resort, where monsters and their families can live it up and no humans are allowed. One special weekend, Dracula has invited all his best friends to celebrate his beloved daughter Mavis's 118th birthday. For Dracula catering to all of these legendary monsters is no problem but the party really starts when one ordinary guy stumbles into the hotel and changes everything!",55.714,/eJGvzGrsfe2sqTUPv5IwLWXjVuR.jpg,2012-09-20,Hotel Transylvania,False,7.0,8271
False,/msU3F9DVNFvCsQVxhxliyWSO03D.jpg,"[28, 12, 14]",10196,en,The Last Airbender,"The story follows the adventures of Aang, a young successor to a long line of Avatars, who must put his childhood ways aside and stop the Fire Nation from enslaving the Water, Earth and Air nations.",55.707,/zgwRTYWEEPivTwjB9S03HtmMcbM.jpg,2010-06-30,The Last Airbender,False,4.7,3811
False,/uy2trYgO8MOQfQXlvMaLhBnkUqg.jpg,"[18, 28, 53]",7485,en,Shooter,"A top Marine sniper, Bob Lee Swagger, leaves the military after a mission goes horribly awry and disappears, living in seclusion. He is coaxed back into service after a high-profile government official convinces him to help thwart a plot to kill the President of the United States. Ultimately double-crossed and framed for the attempt, Swagger becomes the target of a nationwide manhunt. He goes on the run to track the real killer and find out who exactly set him up, and why, eventually seeking revenge against some of the most powerful and corrupt leaders in the free world.",55.684,/2aWGxo1E5polpBjPvtBRkWp7qaS.jpg,2007-03-22,Shooter,False,7.1,4613
False,/69EFgWWPFWbRNHmQgYdSnyJ94Ge.jpg,"[28, 12, 878]",49521,en,Man of Steel,"A young boy learns that he has extraordinary powers and is not of this earth. As a young man, he journeys to discover where he came from and what he was sent here to do. But the hero in him must emerge if he is to save the world from annihilation and become the symbol of hope for all mankind.",55.666,/dksTL9NXc3GqPBRHYHcy1aIwjS.jpg,2013-06-12,Man of Steel,False,6.621,14667
False,/tB2w4m0rW62MTufTjRj0gFLMVBP.jpg,"[10751, 12, 18, 14]",278927,en,The Jungle Book,"A man-cub named Mowgli fostered by wolves. After a threat from the tiger Shere Khan, Mowgli is forced to flee the jungle, by which he embarks on a journey of self discovery with the help of the panther, Bagheera and the free-spirited bear, Baloo.",55.645,/xIGhgcLtzzTON56G905I5tuwNQM.jpg,2016-04-07,The Jungle Book,False,6.9,7818
False,/3IkChGhTllTULVWht55UDFHTg6Q.jpg,"[18, 9648, 16, 878, 53]",4977,ja,パプリカ,"When a machine that allows therapists to enter their patient's dreams is stolen, all hell breaks loose. Only a young female therapist can stop it and recover it before damage is done: Paprika.",55.635,/bLUUr474Go1DfeN1HLjE3rnZXBq.jpg,2006-10-21,Paprika,False,7.8,2239
False,/lh5lbisD4oDbEKgUxoRaZU8HVrk.jpg,"[28, 80, 18]",272,en,Batman Begins,"Driven by tragedy, billionaire Bruce Wayne dedicates his life to uncovering and defeating the corruption that plagues his home, Gotham City.  Unable to work within the system, he instead creates a new identity, a symbol of fear for the criminal underworld - The Batman.",55.616,/4MpN4kIEqUjW8OPtOQJXlTdHiJV.jpg,2005-06-10,Batman Begins,False,7.7,20198
False,/5oBjxcY1OMfZKnPEk5QS4j6yBSW.jpg,"[16, 10751, 12, 14]",25475,en,Tinker Bell and the Lost Treasure,"A blue harvest moon will rise, allowing the fairies to use a precious moonstone to restore the Pixie Dust Tree, the source of all their magic. But when Tinker Bell accidentally puts all of Pixie Hollow in jeopardy, she must venture out across the sea on a secret quest to set things right.",55.576,/6tNldk2zPUzXVKkU9aeirM9Wotu.jpg,2009-09-03,Tinker Bell and the Lost Treasure,False,6.8,938
False,/9IUZw1blAscYnyFi5vEFlHVXAWr.jpg,[35],8275,en,American Pie Presents: The Naked Mile,"When Erik Stifler realizes that he's the only Stifler family member who might graduate high school a virgin, he decides to live up to his legacy. After some well-meaning advice from Jim's dad, Erik's ready to take his chances at the annual and infamous Naked Mile race, where his devoted friends and some uninhibited sorority girls will create the most outrageous weekend ever.",55.575,/sreeL5kKj47oofEGVtDKTAcUDY6.jpg,2006-12-04,American Pie Presents: The Naked Mile,False,5.5,1958
False,/r2M9ElkHxEJP7riCFbT5N0uXZTc.jpg,"[10751, 12, 16, 35]",10527,en,Madagascar: Escape 2 Africa,"Alex, Marty, and other zoo animals find a way to escape from Madagascar when the penguins reassemble a wrecked airplane. The precariously repaired craft stays airborne just long enough to make it to the African continent. There the New Yorkers encounter members of their own species for the first time. Africa proves to be a wild place, but Alex and company wonder if it is better than their Central Park home.",55.561,/agRbLOHgN46TQO4YdKR462iR7To.jpg,2008-10-30,Madagascar: Escape 2 Africa,False,6.5,6597
False,/dNuNqjLVfapuv0bZG55R06TQD4Z.jpg,"[878, 27, 28]",8078,en,Alien Resurrection,"Two hundred years after Lt. Ripley died, a group of scientists clone her, hoping to breed the ultimate weapon. But the new Ripley is full of surprises … as are the new aliens. Ripley must team with a band of smugglers to keep the creatures from reaching Earth.",55.544,/9aRDMlU5Zwpysilm0WCWzU2PCFv.jpg,1997-11-12,Alien Resurrection,False,6.1,4564
False,,"[18, 10749]",1149824,id,Tante Siska Part 3,,55.543,/xkMtWd71MLju7qQH8J6sdpf48Al.jpg,2023-06-30,Tante Siska Part 3,False,0.0,0
False,/giYuvpmpZbwkT3NtX4WdNYqGhxw.jpg,[35],8363,en,Superbad,Two co-dependent high school seniors are forced to deal with separation anxiety after their plan to stage a booze-soaked party goes awry.,55.488,/ek8e8txUyUwd2BNqj6lFEerJfbq.jpg,2007-03-20,Superbad,False,7.2,6937
False,/jqFjgNnxpXIXWuPsyfqmcLXRo9p.jpg,"[80, 53]",500,en,Reservoir Dogs,"A botched robbery indicates a police informant, and the pressure mounts in the aftermath at a warehouse. Crime begets violence as the survivors -- veteran Mr. White, newcomer Mr. Orange, psychopathic parolee Mr. Blonde, bickering weasel Mr. Pink and Nice Guy Eddie -- unravel.",55.431,/xi8Iu6qyTfyZVDVy60raIOYJJmk.jpg,1992-09-02,Reservoir Dogs,False,8.1,13747
False,/uozb2VeD87YmhoUP1RrGWfzuCrr.jpg,"[28, 80]",495764,en,Birds of Prey (and the Fantabulous Emancipation of One Harley Quinn),"Harley Quinn joins forces with a singer, an assassin and a police detective to help a young girl who had a hit placed on her after she stole a rare diamond from a crime lord.",55.39,/h4VB6m0RwcicVEZvzftYZyKXs6K.jpg,2020-02-05,Birds of Prey (and the Fantabulous Emancipation of One Harley Quinn),False,6.9,9911
False,/g2pRkexf4wChzX5haN96g94xTLE.jpg,"[27, 10752]",56386,it,Lager SSadis Kastrat Kommandantur,"Near the end of WW2, prisoners of war are used in experiments to perfect the Arian race.",55.341,/1s3NnoCbBbqEa50A4ch8WYLORti.jpg,1976-11-16,SS Experiment Love Camp,False,5.5,76
False,/1TPzecXAb5uCqmscA6WaQqKMmvV.jpg,[35],554596,es,No Manches Frida 2,"When seemingly reformed ex-con Zequi is about to marry the love of his life, the lovably nerdy Lucy, wedding day jitters turn into a full-blown fiasco and Lucy calls it off. Meanwhile, the school finds itself in deep trouble and the gang heads to the water to compete in the tournament of their lives. Once they're all seaside, Lucy runs into her high school sweetheart Mario, coach of the opposing squad and Zequi finds himself a rival in more than one competition. Now he has to pull out all the stops to wrangle in his rowdy kids, win Lucy back, and in case that wasn't enough, save the school from shutting down by leading Frida High to victory.",55.315,/rG7rDoTe1ZEa936eonDCkV76nkx.jpg,2019-03-15,No Manches Frida 2,False,8.0,832
False,/9CkI4VsYF8qJWfZpPqwZnBctb3M.jpg,[18],50270,it,Paprika,"A young country girl comes to town and works in a brothel in order to help her fiance get the money to start his own business. ""Paprika"" is the name given to her by the madam.",55.223,/7d8VB7xZcsjClsE6JaUr8BCbkCh.jpg,1991-02-13,Paprika,False,7.0,387
False,/goCvLSUFz0p7k8R10Hv4CVh3EQv.jpg,"[28, 80]",339403,en,Baby Driver,"After being coerced into working for a crime boss, a young getaway driver finds himself taking part in a heist doomed to fail.",55.21,/rmnQ9jKW72bHu8uKlMjPIb2VLMI.jpg,2017-06-28,Baby Driver,False,7.4,15062
False,/fRnhnR2JfkGBT19z7EXEmIUcDSo.jpg,"[12, 28, 14]",1734,en,The Mummy Returns,"Rick and Evelyn O’Connell, along with their 8-year-old son Alex, discover the key to the legendary Scorpion King’s might: the fabled Bracelet of Anubis. Unfortunately, a newly resurrected Imhotep has designs on the bracelet as well, and isn’t above kidnapping its new bearer, Alex, to gain control of Anubis’s otherworldly army.",55.201,/kdJsW7hcy1lrj7tdMPycTAQPAiR.jpg,2001-05-04,The Mummy Returns,False,6.4,6703
False,/lrNKm3HNvGdZoAfiBKu7b04FLHN.jpg,[18],316029,en,The Greatest Showman,"The story of American showman P.T. Barnum, founder of the circus that became the famous traveling Ringling Bros. and Barnum & Bailey Circus.",55.168,/b9CeobiihCx1uG1tpw8hXmpi7nm.jpg,2017-12-20,The Greatest Showman,False,7.9,9077
False,/jPdvjEoB17ziOq8QnmG4qCLV8CF.jpg,"[27, 53]",9902,en,Wrong Turn,"Chris crashes into a carload of other young people, and the group of stranded motorists is soon lost in the woods of West Virginia, where they're hunted by three cannibalistic mountain men who are grossly disfigured by generations of inbreeding.",55.159,/12G5V0dTmljnv7RFMT144dJ2chh.jpg,2003-05-30,Wrong Turn,False,6.3,2531
False,/qZYvF1M7y8Gfp4S6OBHbYfB0Lgc.jpg,"[28, 12, 14]",639933,en,The Northman,"Prince Amleth is on the verge of becoming a man when his father is brutally murdered by his uncle, who kidnaps the boy's mother. Two decades later, Amleth is now a Viking who's on a mission to save his mother, kill his uncle and avenge his father.",55.158,/aSSJMnHknzKjlZ6zybwD7eyJ4Po.jpg,2022-04-07,The Northman,False,7.1,3938
False,/6JU2ysRVOHqav0Hs6BUv4mvvDxZ.jpg,[28],646389,en,Plane,"After a heroic job of successfully landing his storm-damaged aircraft in a war zone, a fearless pilot finds himself between the agendas of multiple militias planning to take the plane and its passengers hostage.",55.135,/qi9r5xBgcc9KTxlOLjssEbDgO0J.jpg,2023-01-12,Plane,False,7.0,2015
False,/i9lR2jLV0dHVfVs1u6QqqbQAE9I.jpg,"[18, 9648, 53, 27]",1813,en,The Devil's Advocate,"Aspiring Florida defense lawyer Kevin Lomax accepts a job at a New York law firm. With the stakes getting higher every case, Kevin quickly learns that his boss has something far more evil planned.",55.125,/5ZzBGpxy55OQzHxKVY11IpY6a0o.jpg,1997-10-17,The Devil's Advocate,False,7.5,5657
False,/b9diKSmofRcgjbUxDrSPms82yAN.jpg,"[18, 10749]",9769,en,Lolita,"Humbert Humbert is a middle-aged British novelist who is both appalled by and attracted to the vulgarity of American culture. When he comes to stay at the boarding house run by Charlotte Haze, he soon becomes obsessed with Lolita, the woman's teenaged daughter.",55.088,/6F4bV1DsCHjYCXRwIA6NZY7dcnD.jpg,1997-09-27,Lolita,False,7.1,1673
False,/siSlEv6zRUU1kUSKfPoK2zWDQIK.jpg,[27],999087,zh,女鬼橋2：怨鬼樓,"According to legend, Yangminshan’s Chinese Culture University sits where the realms of the living and dead collide. The architecture was originally given an auspicious “bagua” design to ward off evil, but was instead maliciously changed into an “inverse bagua”. Countless apparition sightings and paranormal incidents have plagued the university ever since. Three years ago, a student developing an augmented reality horror game at the university fell into a coma following a mysterious elevator accident. To complete the game, his younger sister begins testing the various urban legend-inspired AR challenges with the help of her friends, leading them down a path of increasingly bizarre and terrifying encounters…",55.047,/xhvmUcBl3q8LHkMkX8sLx8gs2qy.jpg,2023-10-13,The Bridge Curse: Ritual,False,6.1,24
False,/bz66a19bR6BKsbY8gSZCM4etJiK.jpg,"[28, 9648, 53, 27]",1006462,en,The Flood,A horde of giant hungry alligators is unleashed on a group of in-transit prisoners and their guards after a massive hurricane floods Louisiana.,55.043,/mvjqqklMpHwOxc40rn7dMhGT0Fc.jpg,2023-07-14,The Flood,False,6.6,237
False,/5HjzYTihkH7EvOWSE7KcsF6pBMM.jpg,"[10751, 35, 12, 16]",522478,en,Peter Rabbit 2: The Runaway,"Peter Rabbit runs away from his human family when he learns they are going to portray him in a bad light in their book. Soon, he crosses paths with an older rabbit who ropes him into a heist.",55.009,/cycDz68DtTjJrDJ1fV8EBq2Xdpb.jpg,2021-03-25,Peter Rabbit 2: The Runaway,False,7.1,747
False,/72EdK1xuE7a6q8tB3uUaxAuk60d.jpg,"[53, 18]",1209770,tl,Bedspacer,Janice's steamy obsession to imitate Lexi propels them to campus stardom. But dark secrets blur the lines between authenticity and seductive deception.,54.91,/5LJ9V0KBPwdV0uflsddMrX4Ll3v.jpg,2024-01-05,Bedspacer,False,3.9,8
False,/aGmsekNU5cMOkJMpbdRutkvmVMl.jpg,[35],45243,en,The Hangover Part II,"The Hangover crew heads to Thailand for Stu's wedding. After the disaster of a bachelor party in Las Vegas last year, Stu is playing it safe with a mellow pre-wedding brunch. However, nothing goes as planned and Bangkok is the perfect setting for another adventure with the rowdy group.",54.906,/jrP9zmdSUpOzzUXpEqPqg3dryUr.jpg,2011-05-25,The Hangover Part II,False,6.5,10081
False,/sra8XnL96OyLHENcglmZJg6HA8z.jpg,"[12, 28, 53]",954,en,Mission: Impossible,"When Ethan Hunt, the leader of a crack espionage team whose perilous operation has gone awry with no explanation, discovers that a mole has penetrated the CIA, he's surprised to learn that he's the No. 1 suspect. To clear his name, Hunt now must ferret out the real double agent and, in the process, even the score.",54.903,/9KKCxXsBPOpRXASuwRCF6ZUpfCy.jpg,1996-05-22,Mission: Impossible,False,7.0,8467
False,/vBDHS8bdo5vzqaaqviMupznoRaN.jpg,"[28, 12, 80, 9648, 53]",11679,en,xXx: State of the Union,Darius Stone's criminal record and extreme sports obsession make him the perfect candidate to be the newest XXX agent. He must save the U.S. government from a deadly conspiracy led by five-star general and Secretary of Defense George Deckert.,54.902,/jFDsnFmlZaYyRL2uN8ZrMfZoeCe.jpg,2005-04-27,xXx: State of the Union,False,5.0,1746
False,/b4yiLlIFuiULuuLTxT0Pt1QyT6J.jpg,"[16, 10751, 14, 12]",12092,en,Alice in Wonderland,"On a golden afternoon, young Alice follows a White Rabbit, who disappears down a nearby rabbit hole. Quickly following him, she tumbles into the burrow - and enters the merry, topsy-turvy world of Wonderland! Memorable songs and whimsical escapades highlight Alice's journey, which culminates in a madcap encounter with the Queen of Hearts - and her army of playing cards!",54.88,/20cvfwfaFqNbe9Fc3VEHJuPRxmn.jpg,1951-07-28,Alice in Wonderland,False,7.2,5629
False,/5Tw3Z9vcu1Hwo1CijEPineKPkFO.jpg,"[10751, 18]",499338,en,I Believe,A 9 year old boy experiences God's power in a supernatural way.,54.85,/7DVRR21ol8EojJxAlaNcLTzLBvI.jpg,2019-06-06,I Believe,False,7.6,128
False,/g15PR8eQV9DehSWlagvdnJZqoRq.jpg,"[27, 80, 9648]",602734,en,Spiral: From the Book of Saw,"Working in the shadow of an esteemed police veteran, brash Detective Ezekiel “Zeke” Banks and his rookie partner take charge of a grisly investigation into murders that are eerily reminiscent of the city’s gruesome past.  Unwittingly entrapped in a deepening mystery, Zeke finds himself at the center of the killer’s morbid game.",54.839,/8rORNBvvxiE9lq0Swbpar8iQNW8.jpg,2021-05-12,Spiral: From the Book of Saw,False,6.0,1859
False,/dAXSflkUKRfpzK74kRaovfK09Kx.jpg,"[28, 12, 53]",961268,ko,발레리나,"Grieving the loss of a best friend she couldn't protect, an ex-bodyguard sets out to fulfill her dear friend's last wish: sweet revenge.",54.82,/oE7xtGDqZnr7tFHfwb8oM9iRW6H.jpg,2023-10-05,Ballerina,False,7.0,426
False,/hY97iRKr2t44lbX2GHRhfK5CVC7.jpg,[99],1004663,en,All the Beauty and the Bloodshed,"The life of internationally renowned artist and activist Nan Goldin is told through her slideshows, intimate interviews, ground-breaking photography, and rare footage of her personal fight to hold the Sackler family accountable for the overdose crisis.",54.775,/cvO51xxtIUHc5w5ZgFsigiFaUaO.jpg,2022-11-23,All the Beauty and the Bloodshed,False,7.4,117
